candidate_id,rule_group,rule_name,subject_type,subject_id,predicate,object_type,object_id,source_evidence,confidence_level,should_assert,reason_not_asserted,example_query_ids_if_relevant,note
SRC_0752,taxon-location-production mode,document_taxon_location_production_mode_context,document,PMC_035,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | Mỹ Latin | Nuôi trồng,PMC_035 aboutTaxon Tom_the_chan_trang; PMC_035 aboutLocation Latin_America; PMC_035 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0753,taxon-location-production mode,document_taxon_location_context,document,PMC_035,candidateHasTaxonLocationContext,taxon_location_pair,shrimp | Mỹ Latin,PMC_035 aboutTaxon Generic_Shrimp; PMC_035 aboutLocation Latin_America,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0754,taxon-location-production mode,document_taxon_production_mode_context,document,PMC_035,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,PMC_035 aboutTaxon Generic_Shrimp; PMC_035 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0755,taxon-location-production mode,document_taxon_location_production_mode_context,document,PMC_035,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | Mỹ Latin | Nuôi trồng,PMC_035 aboutTaxon Generic_Shrimp; PMC_035 aboutLocation Latin_America; PMC_035 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0756,taxon-location-production mode,document_taxon_production_mode_context,document,PMC_036,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,PMC_036 aboutTaxon Tom_the_chan_trang; PMC_036 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0757,taxon-location-production mode,document_taxon_production_mode_context,document,PMC_036,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,PMC_036 aboutTaxon Generic_Shrimp; PMC_036 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0758,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Ven biển Khánh Hòa,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Ven_bien_Khanh_Hoa,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level taxon and location facts.
SRC_0759,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | VIệt Nam,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0760,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Vịnh Văn Phong,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Vinh_Van_Phong,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0761,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Vạn Ninh,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Van_Ninh,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0762,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Xuân Tự,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Xuan_Tu,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0763,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Cam Ranh,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Cam_Ranh,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0764,taxon-location-production mode,document_taxon_location_context,document,RIA3_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Vịnh Cam Ranh,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Vinh_Cam_Ranh,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0765,taxon-location-production mode,document_taxon_production_mode_context,document,RIA3_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm hùm bông | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0766,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Ven biển Khánh Hòa | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Ven_bien_Khanh_Hoa; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level combined context.
SRC_0767,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | VIệt Nam | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Vietnam; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0768,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Vịnh Văn Phong | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Vinh_Van_Phong; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0769,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Vạn Ninh | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Van_Ninh; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0770,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Xuân Tự | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Xuan_Tu; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0771,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Cam Ranh | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Cam_Ranh; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0772,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Vịnh Cam Ranh | Nuôi trồng,RIA3_001 aboutTaxon Tom_hum_bong; RIA3_001 aboutLocation Vinh_Cam_Ranh; RIA3_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0773,taxon-location-production mode,document_taxon_location_context,document,RIA3_002,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Ven biển Khánh Hòa,RIA3_002 aboutTaxon Tom_hum_bong; RIA3_002 aboutLocation Ven_bien_Khanh_Hoa,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level taxon and location facts.
SRC_0774,taxon-location-production mode,document_taxon_location_context,document,RIA3_003,candidateHasTaxonLocationContext,taxon_location_pair,Tôm hùm bông | Ven biển Khánh Hòa,RIA3_003 aboutTaxon Tom_hum_bong; RIA3_003 aboutLocation Ven_bien_Khanh_Hoa,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level taxon and location facts.
SRC_0775,taxon-location-production mode,document_taxon_production_mode_context,document,RIA3_003,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm hùm bông | Nuôi trồng,RIA3_003 aboutTaxon Tom_hum_bong; RIA3_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0776,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_003,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm hùm bông | Ven biển Khánh Hòa | Nuôi trồng,RIA3_003 aboutTaxon Tom_hum_bong; RIA3_003 aboutLocation Ven_bien_Khanh_Hoa; RIA3_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level combined context.
SRC_0777,taxon-location-production mode,document_taxon_location_context,document,RIA3_003,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | Ven biển Khánh Hòa,RIA3_003 aboutTaxon Tom_the_chan_trang; RIA3_003 aboutLocation Ven_bien_Khanh_Hoa,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level taxon and location facts.
SRC_0778,taxon-location-production mode,document_taxon_production_mode_context,document,RIA3_003,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,RIA3_003 aboutTaxon Tom_the_chan_trang; RIA3_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0779,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_003,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | Ven biển Khánh Hòa | Nuôi trồng,RIA3_003 aboutTaxon Tom_the_chan_trang; RIA3_003 aboutLocation Ven_bien_Khanh_Hoa; RIA3_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level combined context.
SRC_0780,taxon-location-production mode,document_taxon_location_context,document,RIA3_003,candidateHasTaxonLocationContext,taxon_location_pair,Tôm sú | Ven biển Khánh Hòa,RIA3_003 aboutTaxon Tom_su; RIA3_003 aboutLocation Ven_bien_Khanh_Hoa,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level taxon and location facts.
SRC_0781,taxon-location-production mode,document_taxon_production_mode_context,document,RIA3_003,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,RIA3_003 aboutTaxon Tom_su; RIA3_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0782,taxon-location-production mode,document_taxon_location_production_mode_context,document,RIA3_003,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm sú | Ven biển Khánh Hòa | Nuôi trồng,RIA3_003 aboutTaxon Tom_su; RIA3_003 aboutLocation Ven_bien_Khanh_Hoa; RIA3_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,LO_001;LO_004,Direct document-level combined context.
SRC_0783,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_001 aboutTaxon Generic_Shrimp; SEAFDEC_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0784,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_002,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_002 aboutTaxon Generic_Shrimp; SEAFDEC_002 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0785,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_003,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_003 aboutTaxon Generic_Shrimp; SEAFDEC_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0786,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_003,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_003 aboutTaxon Tom_the_chan_trang; SEAFDEC_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0787,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_004,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_004 aboutTaxon Generic_Shrimp; SEAFDEC_004 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0788,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_004,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,SEAFDEC_004 aboutTaxon Tom_su; SEAFDEC_004 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0789,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_004,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_004 aboutTaxon Tom_the_chan_trang; SEAFDEC_004 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0790,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_005,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_005 aboutTaxon Generic_Shrimp; SEAFDEC_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0791,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_005,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,SEAFDEC_005 aboutTaxon Tom_su; SEAFDEC_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0792,taxon-location-production mode,document_taxon_location_context,document,SEAFDEC_006,candidateHasTaxonLocationContext,taxon_location_pair,shrimp | Philippines,SEAFDEC_006 aboutTaxon Generic_Shrimp; SEAFDEC_006 aboutLocation Philippines,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0793,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_006 aboutTaxon Generic_Shrimp; SEAFDEC_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0794,taxon-location-production mode,document_taxon_location_production_mode_context,document,SEAFDEC_006,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | Philippines | Nuôi trồng,SEAFDEC_006 aboutTaxon Generic_Shrimp; SEAFDEC_006 aboutLocation Philippines; SEAFDEC_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0795,taxon-location-production mode,document_taxon_location_context,document,SEAFDEC_006,candidateHasTaxonLocationContext,taxon_location_pair,Tôm sú | Philippines,SEAFDEC_006 aboutTaxon Tom_su; SEAFDEC_006 aboutLocation Philippines,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0796,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,SEAFDEC_006 aboutTaxon Tom_su; SEAFDEC_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0797,taxon-location-production mode,document_taxon_location_production_mode_context,document,SEAFDEC_006,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm sú | Philippines | Nuôi trồng,SEAFDEC_006 aboutTaxon Tom_su; SEAFDEC_006 aboutLocation Philippines; SEAFDEC_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0798,taxon-location-production mode,document_taxon_location_context,document,SEAFDEC_006,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | Philippines,SEAFDEC_006 aboutTaxon Tom_the_chan_trang; SEAFDEC_006 aboutLocation Philippines,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0799,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_006 aboutTaxon Tom_the_chan_trang; SEAFDEC_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0800,taxon-location-production mode,document_taxon_location_production_mode_context,document,SEAFDEC_006,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | Philippines | Nuôi trồng,SEAFDEC_006 aboutTaxon Tom_the_chan_trang; SEAFDEC_006 aboutLocation Philippines; SEAFDEC_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0801,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_007,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_007 aboutTaxon Tom_the_chan_trang; SEAFDEC_007 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0802,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_007,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_007 aboutTaxon Generic_Shrimp; SEAFDEC_007 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0803,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_008,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_008 aboutTaxon Generic_Shrimp; SEAFDEC_008 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0804,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_008,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_008 aboutTaxon Tom_the_chan_trang; SEAFDEC_008 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0805,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_008,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,SEAFDEC_008 aboutTaxon Tom_su; SEAFDEC_008 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0806,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_009,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_009 aboutTaxon Generic_Shrimp; SEAFDEC_009 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0807,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_010,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_010 aboutTaxon Tom_the_chan_trang; SEAFDEC_010 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0808,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_011,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,SEAFDEC_011 aboutTaxon Generic_Shrimp; SEAFDEC_011 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0809,taxon-location-production mode,document_taxon_production_mode_context,document,SEAFDEC_011,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,SEAFDEC_011 aboutTaxon Tom_the_chan_trang; SEAFDEC_011 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0810,taxon-location-production mode,document_taxon_location_context,document,TB_001,candidateHasTaxonLocationContext,taxon_location_pair,shrimp | VIệt Nam,TB_001 aboutTaxon Generic_Shrimp; TB_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0811,taxon-location-production mode,document_taxon_production_mode_context,document,TB_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,TB_001 aboutTaxon Generic_Shrimp; TB_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0812,taxon-location-production mode,document_taxon_location_production_mode_context,document,TB_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,shrimp | VIệt Nam | Nuôi trồng,TB_001 aboutTaxon Generic_Shrimp; TB_001 aboutLocation Vietnam; TB_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0813,taxon-location-production mode,document_taxon_location_context,document,TB_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | VIệt Nam,TB_001 aboutTaxon Tom_the_chan_trang; TB_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0814,taxon-location-production mode,document_taxon_production_mode_context,document,TB_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TB_001 aboutTaxon Tom_the_chan_trang; TB_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0815,taxon-location-production mode,document_taxon_location_production_mode_context,document,TB_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | VIệt Nam | Nuôi trồng,TB_001 aboutTaxon Tom_the_chan_trang; TB_001 aboutLocation Vietnam; TB_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0816,taxon-location-production mode,document_taxon_location_context,document,TB_001,candidateHasTaxonLocationContext,taxon_location_pair,Tôm sú | VIệt Nam,TB_001 aboutTaxon Tom_su; TB_001 aboutLocation Vietnam,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0817,taxon-location-production mode,document_taxon_production_mode_context,document,TB_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,TB_001 aboutTaxon Tom_su; TB_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0818,taxon-location-production mode,document_taxon_location_production_mode_context,document,TB_001,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm sú | VIệt Nam | Nuôi trồng,TB_001 aboutTaxon Tom_su; TB_001 aboutLocation Vietnam; TB_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0819,taxon-location-production mode,document_taxon_production_mode_context,document,TB_002,candidateHasTaxonProductionModeContext,taxon_mode_pair,shrimp | Nuôi trồng,TB_002 aboutTaxon Generic_Shrimp; TB_002 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0820,taxon-location-production mode,document_taxon_production_mode_context,document,TB_003,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TB_003 aboutTaxon Tom_the_chan_trang; TB_003 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0821,taxon-location-production mode,document_taxon_production_mode_context,document,TB_004,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TB_004 aboutTaxon Tom_the_chan_trang; TB_004 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0822,taxon-location-production mode,document_taxon_location_context,document,TB_005,candidateHasTaxonLocationContext,taxon_location_pair,Tôm sú | Đồng bằng sông Cửu Long,TB_005 aboutTaxon Tom_su; TB_005 aboutLocation Dong_bang_song_Cuu_Long,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0823,taxon-location-production mode,document_taxon_production_mode_context,document,TB_005,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,TB_005 aboutTaxon Tom_su; TB_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0824,taxon-location-production mode,document_taxon_location_production_mode_context,document,TB_005,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm sú | Đồng bằng sông Cửu Long | Nuôi trồng,TB_005 aboutTaxon Tom_su; TB_005 aboutLocation Dong_bang_song_Cuu_Long; TB_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0825,taxon-location-production mode,document_taxon_location_context,document,TB_005,candidateHasTaxonLocationContext,taxon_location_pair,Tôm thẻ chân trắng | Đồng bằng sông Cửu Long,TB_005 aboutTaxon Tom_the_chan_trang; TB_005 aboutLocation Dong_bang_song_Cuu_Long,high,false,candidate only; manual review required,,Direct document-level taxon and location facts.
SRC_0826,taxon-location-production mode,document_taxon_production_mode_context,document,TB_005,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TB_005 aboutTaxon Tom_the_chan_trang; TB_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0827,taxon-location-production mode,document_taxon_location_production_mode_context,document,TB_005,candidateHasTaxonLocationModeContext,taxon_location_mode_tuple,Tôm thẻ chân trắng | Đồng bằng sông Cửu Long | Nuôi trồng,TB_005 aboutTaxon Tom_the_chan_trang; TB_005 aboutLocation Dong_bang_song_Cuu_Long; TB_005 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level combined context.
SRC_0828,taxon-location-production mode,document_taxon_production_mode_context,document,TB_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TB_006 aboutTaxon Tom_the_chan_trang; TB_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0829,taxon-location-production mode,document_taxon_production_mode_context,document,TB_006,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,TB_006 aboutTaxon Tom_su; TB_006 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0830,taxon-location-production mode,document_taxon_production_mode_context,document,TB_007,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TB_007 aboutTaxon Tom_the_chan_trang; TB_007 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0831,taxon-location-production mode,document_taxon_production_mode_context,document,TB_007,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm sú | Nuôi trồng,TB_007 aboutTaxon Tom_su; TB_007 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
SRC_0832,taxon-location-production mode,document_taxon_production_mode_context,document,TCKHTS_001,candidateHasTaxonProductionModeContext,taxon_mode_pair,Tôm thẻ chân trắng | Nuôi trồng,TCKHTS_001 aboutTaxon Tom_the_chan_trang; TCKHTS_001 documentProductionMode Aquaculture,high,false,candidate only; manual review required,,Direct document-level taxon and production mode facts.
